incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,incident_datetime_parsed,incident_year_rx,incident_month_rx,incident_year_month_rx,incident_year_month_date_rx
2024-03-04T22:30:00Z,2024-03-04T00:00:00Z,22:30:00,2024,Monday,2024-03-05T19:14:00Z,137093106224,1370931,246028371,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,25TH ST \ SOUTH VAN NESS AVE,24062000,Mission,Mission,9,9,37.750770568847656,-122.41610717773438,2024-03-04T22:30:00Z,2024,Mar,2024-Mar,2024-03-01
2024-02-14T05:00:00Z,2024-02-14T00:00:00Z,05:00:00,2024,Wednesday,2024-02-14T11:30:00Z,136585206224,1365852,246019916,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,23RD ST \ VICKSBURG ST,25651000,Mission,Noe Valley,8,8,37.75322341918945,-122.42869567871094,2024-02-14T05:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-07-02T21:00:00Z,2024-07-02T00:00:00Z,21:00:00,2024,Tuesday,2024-07-03T09:43:00Z,140366806244,1403668,240413883,241850932,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUSH ST \ POLK ST,25210000,Northern,Nob Hill,3,3,37.788700103759766,-122.42030334472656,2024-07-02T21:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-01-21T17:15:00Z,2024-01-21T00:00:00Z,17:15:00,2024,Sunday,2024-01-21T18:35:00Z,135803706244,1358037,240045981,240212299,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BATTERY ST \ LOMBARD ST \ THE EMBARCADERO,24819000,Central,Financial District/South Beach,3,3,37.80407333374024,-122.40196990966795,2024-01-21T17:15:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-11T12:00:00Z,2024-02-11T00:00:00Z,12:00:00,2024,Sunday,2024-02-11T14:45:00Z,136406206244,1364062,246016859,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAKER ST \ BEACH ST,27018000,Northern,Marina,2,2,37.80328369140625,-122.44690704345705,2024-02-11T12:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-13T16:49:00Z,2024-01-13T00:00:00Z,16:49:00,2024,Saturday,2024-01-13T20:40:00Z,135591406244,1355914,240029117,240132656,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,OFARRELL ST \ STOCKTON ST,24902000,Central,Financial District/South Beach,3,3,37.78661346435547,-122.40640258789062,2024-01-13T16:49:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-29T16:35:00Z,2024-01-29T00:00:00Z,16:35:00,2024,Monday,2024-01-31T07:42:00Z,136096306244,1360963,246011940,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,EDDY ST \ POLK ST,25176000,Northern,Tenderloin,5,6,37.78310012817383,-122.41918182373048,2024-01-29T16:35:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-10T20:31:00Z,2024-02-10T00:00:00Z,20:31:00,2024,Saturday,2024-02-10T21:49:00Z,136351206244,1363512,240091310,240413113,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,AMADOR ST \ ILLINOIS ST,54330000,Central,Bayview Hunters Point,10,10,37.74575805664063,-122.38606262207033,2024-02-10T20:31:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-27T21:26:00Z,2024-01-27T00:00:00Z,21:26:00,2024,Saturday,2024-01-27T21:27:00Z,135981606223,1359816,240060650,240273105,II,Initial,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,CONTINUUM WAY \ GOLDEN GATE AVE,24932000,Tenderloin,Tenderloin,5,6,37.78175735473633,-122.41468048095705,2024-01-27T21:26:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-03T15:00:00Z,2024-01-03T00:00:00Z,15:00:00,2024,Wednesday,2024-01-03T17:09:00Z,135265006244,1352650,240005979,240032207,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,33717000,Taraval,Lakeshore,7,7,37.73011779785156,-122.47593688964844,2024-01-03T15:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-03-27T13:00:00Z,2024-03-27T00:00:00Z,13:00:00,2024,Wednesday,2024-03-27T13:33:00Z,137715106244,1377151,240194691,240871643,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LEAVENWORTH ST \ LOMBARD ST,25530000,Central,Russian Hill,3,2,37.80220031738281,-122.41796875,2024-03-27T13:00:00Z,2024,Mar,2024-Mar,2024-03-01
2024-05-15T15:00:00Z,2024-05-15T00:00:00Z,15:00:00,2024,Wednesday,2024-05-16T10:34:00Z,139090706222,1390907,240307640,241370537,II,Initial,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,12TH AVE \ TARAVAL ST,22988000,Taraval,West of Twin Peaks,7,7,37.743385314941406,-122.46807098388672,2024-05-15T15:00:00Z,2024,May,2024-May,2024-05-01
2024-02-23T13:00:00Z,2024-02-23T00:00:00Z,13:00:00,2024,Friday,2024-02-24T14:15:00Z,136770606222,1367706,240121876,240551137,II,Initial,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,CAMPBELL AVE \ RUTLAND ST,20333000,Ingleside,Visitacion Valley,10,10,37.71524429321289,-122.40618896484376,2024-02-23T13:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-09-01T13:00:00Z,2024-09-01T00:00:00Z,13:00:00,2024,Sunday,2024-09-03T13:14:00Z,142147106224,1421471,246114237,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BURNETT AVE \ PARKRIDGE DR,26113000,Park,Twin Peaks,8,8,37.75050354003906,-122.4457778930664,2024-09-01T13:00:00Z,2024,Sep,2024-Sep,2024-09-01
2024-03-13T15:30:00Z,2024-03-13T00:00:00Z,15:30:00,2024,Wednesday,2024-03-13T16:25:00Z,137292106243,1372921,240163210,240732305,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,GREAT HWY \ JOHN F KENNEDY DR,27966000,Richmond,Golden Gate Park,4,1,37.77043533325195,-122.51092529296876,2024-03-13T15:30:00Z,2024,Mar,2024-Mar,2024-03-01
2024-03-04T07:30:00Z,2024-03-04T00:00:00Z,07:30:00,2024,Monday,2024-03-04T11:09:00Z,136987506244,1369875,240142010,240641131,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BOUTWELL ST \ INDUSTRIAL ST \ LOOMIS ST,20779000,Bayview,Bayview Hunters Point,10,10,37.73832321166992,-122.40564727783205,2024-03-04T07:30:00Z,2024,Mar,2024-Mar,2024-03-01
2024-04-05T18:34:00Z,2024-04-05T00:00:00Z,18:34:00,2024,Friday,2024-04-06T00:10:00Z,137991206244,1379912,240216041,240970028,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POST ST \ STOCKTON ST,24908000,Central,Financial District/South Beach,3,3,37.78849792480469,-122.40676879882812,2024-04-05T18:34:00Z,2024,Apr,2024-Apr,2024-04-01
2024-10-28T10:40:00Z,2024-10-28T00:00:00Z,10:40:00,2024,Monday,2024-10-28T12:14:00Z,143585106224,1435851,240677233,243021400,II,Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,23RD ST \ VALENCIA ST,24106000,Mission,Mission,9,8,37.75370407104492,-122.42081451416016,2024-10-28T10:40:00Z,2024,Oct,2024-Oct,2024-10-01
2024-06-19T18:50:00Z,2024-06-19T00:00:00Z,18:50:00,2024,Wednesday,2024-06-26T22:17:00Z,141011906244,1410119,24010695,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JONES ST \ PINE ST,25090000,Central,Nob Hill,3,3,37.79046249389648,-122.4139175415039,2024-06-19T18:50:00Z,2024,Jun,2024-Jun,2024-06-01
2024-06-06T10:00:00Z,2024-06-06T00:00:00Z,10:00:00,2024,Thursday,2024-06-13T13:34:00Z,139857706244,1398577,246076245,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,19TH AVE \ STERN GROVE CT,54084000,Taraval,West of Twin Peaks,7,7,37.73601150512695,-122.47512817382812,2024-06-06T10:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-01-21T16:00:00Z,2024-01-21T00:00:00Z,16:00:00,2024,Sunday,2024-01-21T17:33:00Z,135814206244,1358142,246008618,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,PIERCE ST \ TOLEDO WAY,26775000,Northern,Marina,2,2,37.80101776123047,-122.4395980834961,2024-01-21T16:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-16T14:25:00Z,2024-01-16T00:00:00Z,14:25:00,2024,Tuesday,2024-01-17T07:36:00Z,135788306244,1357883,246008044,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,18TH ST \ GUERRERO ST,25677000,Mission,Mission,9,8,37.761566162109375,-122.42379760742188,2024-01-16T14:25:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-09T10:30:00Z,2024-02-09T00:00:00Z,10:30:00,2024,Friday,2024-02-09T12:18:00Z,136316306242,1363163,240087604,240401512,II,Initial,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,BAKER ST \ MARINA BLVD,27020000,Northern,Marina,2,2,37.80516052246094,-122.4472885131836,2024-02-09T10:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-11T16:45:00Z,2024-02-11T00:00:00Z,16:45:00,2024,Sunday,2024-02-12T12:45:00Z,136387406244,1363874,240094411,240431458,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,30TH AVE \ BALBOA ST,27833000,Richmond,Outer Richmond,1,1,37.77605819702149,-122.48981475830078,2024-02-11T16:45:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-02T18:00:00Z,2024-02-02T00:00:00Z,18:00:00,2024,Friday,2024-02-02T21:16:00Z,137211906224,1372119,246015754,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,DONAHUE ST \ GALVEZ AVE,35026000,Bayview,Bayview Hunters Point,10,10,37.730018615722656,-122.36903381347656,2024-02-02T18:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-08T22:00:00Z,2024-01-08T00:00:00Z,22:00:00,2024,Monday,2024-01-09T07:38:00Z,135490106244,1354901,246003323,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOLD ST \ MONTGOMERY ST,24764000,Central,Chinatown,3,3,37.79667282104492,-122.40354919433594,2024-01-08T22:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-15T15:00:00Z,2024-01-15T00:00:00Z,15:00:00,2024,Monday,2024-01-15T18:53:00Z,135658806244,1356588,246006399,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,33717000,Taraval,Lakeshore,7,7,37.73011779785156,-122.47593688964844,2024-01-15T15:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-12T23:02:00Z,2024-01-12T00:00:00Z,23:02:00,2024,Friday,2024-01-12T23:02:00Z,135582006244,1355820,240026464,240123494,IS,Initial Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JESSIE ST \ MINT PLZ \ MINT ST,24866000,Southern,South of Market,6,6,37.78261184692383,-122.40769958496094,2024-01-12T23:02:00Z,2024,Jan,2024-Jan,2024-01-01
2024-10-06T19:00:00Z,2024-10-06T00:00:00Z,19:00:00,2024,Sunday,2024-10-07T10:48:00Z,143052706244,1430527,246130352,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,SEYMOUR ST \ TURK ST,26078000,Northern,Western Addition,5,5,37.77976608276367,-122.43789672851562,2024-10-06T19:00:00Z,2024,Oct,2024-Oct,2024-10-01
2024-06-07T20:53:00Z,2024-06-07T00:00:00Z,20:53:00,2024,Friday,2024-06-07T23:37:00Z,139698506244,1396985,240358637,241593327,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUSH ST \ POLK ST,25210000,Northern,Nob Hill,3,3,37.788700103759766,-122.42030334472656,2024-06-07T20:53:00Z,2024,Jun,2024-Jun,2024-06-01
2024-04-24T20:00:00Z,2024-04-24T00:00:00Z,20:00:00,2024,Wednesday,2024-04-24T23:18:00Z,138512006244,1385120,240259104,241153458,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,19TH ST \ SOUTH VAN NESS AVE,24129000,Mission,Mission,9,9,37.76036834716797,-122.41702270507812,2024-04-24T20:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-01-08T03:00:00Z,2024-01-08T00:00:00Z,03:00:00,2024,Monday,2024-01-08T13:31:00Z,135444406244,1354444,240016700,240081148,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,21ST ST \ CAPP ST,24084000,Mission,Mission,9,9,37.75709915161133,-122.41780853271484,2024-01-08T03:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-08T12:30:00Z,2024-02-08T00:00:00Z,12:30:00,2024,Thursday,2024-02-08T14:01:00Z,136290606244,1362906,240085379,240391838,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HAYES ST \ STANYAN ST,26446000,Park,Golden Gate Park,1,1,37.77289581298828,-122.45428466796876,2024-02-08T12:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-12T17:30:00Z,2024-01-12T00:00:00Z,17:30:00,2024,Friday,2024-01-13T13:35:00Z,135657406224,1356574,246005959,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,20TH ST \ TENNESSEE ST,23565000,Bayview,Potrero Hill,10,10,37.76043701171875,-122.38948822021484,2024-01-12T17:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-31T18:00:00Z,2024-01-31T00:00:00Z,18:00:00,2024,Wednesday,2024-01-31T22:47:00Z,136446206224,1364462,246018366,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BATTERY ST \ WASHINGTON ST,24695000,Central,Financial District/South Beach,3,3,37.795875549316406,-122.40048217773438,2024-01-31T18:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-10-17T19:00:00Z,2024-10-17T00:00:00Z,19:00:00,2024,Thursday,2024-10-17T20:01:00Z,143345206224,1433452,246134796,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BIRD ST \ DEARBORN ST,25686000,Mission,Mission,9,8,37.7622299194336,-122.42298126220705,2024-10-17T19:00:00Z,2024,Oct,2024-Oct,2024-10-01
2024-08-21T08:25:00Z,2024-08-21T00:00:00Z,08:25:00,2024,Wednesday,2024-08-21T09:34:00Z,141702706244,1417027,240523573,242341046,VI,Vehicle Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,01ST ST \ NATOMA ST,24534000,Southern,Financial District/South Beach,6,6,37.78896331787109,-122.39656829833984,2024-08-21T08:25:00Z,2024,Aug,2024-Aug,2024-08-01
2024-05-24T01:30:00Z,2024-05-24T00:00:00Z,01:30:00,2024,Friday,2024-05-24T04:17:00Z,139325206244,1393252,246067909,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HARRISON ST \ RIPLEY ST,21150000,Ingleside,Bernal Heights,9,9,37.744266510009766,-122.41136169433594,2024-05-24T01:30:00Z,2024,May,2024-May,2024-05-01
2024-03-05T22:00:00Z,2024-03-05T00:00:00Z,22:00:00,2024,Tuesday,2024-03-06T19:17:00Z,137097006244,1370970,246028854,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,06TH AVE \ BALBOA ST,27271000,Richmond,Inner Richmond,1,1,37.7772331237793,-122.4640121459961,2024-03-05T22:00:00Z,2024,Mar,2024-Mar,2024-03-01
2024-01-01T19:45:00Z,2024-01-01T00:00:00Z,19:45:00,2024,Monday,2024-01-01T22:28:00Z,135245206244,1352452,246000125,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POST ST \ WEBSTER ST,26591000,Northern,Japantown,5,5,37.78537368774414,-122.43136596679688,2024-01-01T19:45:00Z,2024,Jan,2024-Jan,2024-01-01
2024-07-07T17:00:00Z,2024-07-07T00:00:00Z,17:00:00,2024,Sunday,2024-07-07T20:39:00Z,140493306243,1404933,240424341,241892485,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,PLYMOUTH AVE \ SADOWA ST,21598000,Taraval,Oceanview/Merced/Ingleside,11,11,37.71231842041016,-122.45604705810548,2024-07-07T17:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-01-30T22:00:00Z,2024-01-30T00:00:00Z,22:00:00,2024,Tuesday,2024-01-31T12:57:00Z,136074306243,1360743,240068535,240311570,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,LOMBARD ST \ OCTAVIA ST,26721000,Northern,Marina,2,2,37.80067825317383,-122.42947387695312,2024-01-30T22:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-04-13T00:00:00Z,2024-04-13T00:00:00Z,00:00:00,2024,Saturday,2024-04-16T18:28:00Z,138451406244,1384514,246054304,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GROVE ST \ MASONIC AVE,26377000,Park,Lone Mountain/USF,5,5,37.77487182617188,-122.44628143310548,2024-04-13T00:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-10-29T19:00:00Z,2024-10-29T00:00:00Z,19:00:00,2024,Tuesday,2024-10-29T23:27:00Z,143811706244,1438117,246143593,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,21ST ST \ SAN CARLOS ST,24147000,Mission,Mission,9,9,37.75698852539063,-122.41968536376952,2024-10-29T19:00:00Z,2024,Oct,2024-Oct,2024-10-01
2024-02-24T18:30:00Z,2024-02-24T00:00:00Z,18:30:00,2024,Saturday,2024-02-25T08:52:00Z,136820306224,1368203,246025026,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FRANKLIN ST \ OAK ST,24447000,Northern,Hayes Valley,6,5,37.77523422241211,-122.42095947265624,2024-02-24T18:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-01T00:00:00Z,2024-02-01T00:00:00Z,00:00:00,2024,Thursday,2024-02-02T10:45:00Z,136558706224,1365587,246019665,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,COSMO PL \ OPHIR ALY,24966000,Central,Nob Hill,3,3,37.78803634643555,-122.4127960205078,2024-02-01T00:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-19T02:00:00Z,2024-01-19T00:00:00Z,02:00:00,2024,Friday,2024-01-19T10:19:00Z,135791306244,1357913,246008016,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,24TH ST \ POPLAR ST,24107000,Mission,Mission,9,8,37.7520751953125,-122.421142578125,2024-01-19T02:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-05-18T18:30:00Z,2024-05-18T00:00:00Z,18:30:00,2024,Saturday,2024-05-19T08:17:00Z,139242006244,1392420,246066202,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HAYES ST \ STANYAN ST,26446000,Park,Golden Gate Park,1,1,37.77289581298828,-122.45428466796876,2024-05-18T18:30:00Z,2024,May,2024-May,2024-05-01
2024-01-12T18:00:00Z,2024-01-12T00:00:00Z,18:00:00,2024,Friday,2024-01-13T09:00:00Z,135578506240,1355785,240027854,240130741,II,Initial,06240,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, Att.",Open or Active,BRADY ST \ COLTON ST,24394000,Southern,Mission,6,6,37.77287292480469,-122.42040252685548,2024-01-12T18:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-04-22T08:00:00Z,2024-04-22T00:00:00Z,08:00:00,2024,Monday,2024-04-23T11:56:00Z,138489506244,1384895,240255124,241141447,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,10TH ST \ FELL ST \ MARKET ST \ POLK ST,30746000,Northern,Tenderloin,6,6,37.77654266357422,-122.4175033569336,2024-04-22T08:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-02-06T08:45:00Z,2024-02-06T00:00:00Z,08:45:00,2024,Tuesday,2024-02-07T09:29:00Z,136360206224,1363602,246016188,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LOMBARD ST \ PIERCE ST,26965000,Northern,Marina,2,2,37.7994270324707,-122.43933868408205,2024-02-06T08:45:00Z,2024,Feb,2024-Feb,2024-02-01
2024-07-25T20:05:00Z,2024-07-25T00:00:00Z,20:05:00,2024,Thursday,2024-07-25T20:20:00Z,140978206244,1409782,240464933,242072900,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GREAT HWY \ POINT LOBOS AVE,33559000,Richmond,Outer Richmond,1,1,37.77675628662109,-122.5119400024414,2024-07-25T20:05:00Z,2024,Jul,2024-Jul,2024-07-01
2024-01-06T16:00:00Z,2024-01-06T00:00:00Z,16:00:00,2024,Saturday,2024-01-07T09:43:00Z,135429406244,1354294,246002604,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ LEAVENWORTH ST,25536000,Central,Russian Hill,3,2,37.80500030517578,-122.41853332519533,2024-01-06T16:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-03-31T00:00:00Z,2024-03-31T00:00:00Z,00:00:00,2024,Sunday,2024-04-18T12:57:00Z,138338006244,1383380,240243141,241091616,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GOULD ST \ SALINAS AVE,20564000,Bayview,Bayview Hunters Point,10,10,37.72114181518555,-122.39832305908205,2024-03-31T00:00:00Z,2024,Mar,2024-Mar,2024-03-01
2024-09-12T02:00:00Z,2024-09-12T00:00:00Z,02:00:00,2024,Thursday,2024-09-12T15:03:00Z,142404706244,1424047,246120096,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BERTITA ST \ SENECA AVE,22048000,Ingleside,Outer Mission,11,11,37.71828842163086,-122.44088745117188,2024-09-12T02:00:00Z,2024,Sep,2024-Sep,2024-09-01
2024-09-18T07:00:00Z,2024-09-18T00:00:00Z,07:00:00,2024,Wednesday,2024-09-18T10:55:00Z,142698606244,1426986,246123896,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GROVE ST \ SCOTT ST,26051000,Northern,Hayes Valley,5,5,37.77613830566406,-122.43631744384766,2024-09-18T07:00:00Z,2024,Sep,2024-Sep,2024-09-01
2024-04-17T16:00:00Z,2024-04-17T00:00:00Z,16:00:00,2024,Wednesday,2024-04-18T09:43:00Z,138356006244,1383560,246052728,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,05TH AVE \ CLEMENT ST,27251000,Richmond,Inner Richmond,1,1,37.782989501953125,-122.46334838867188,2024-04-17T16:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-12-25T16:00:00Z,2024-12-25T00:00:00Z,16:00:00,2024,Wednesday,2024-12-26T15:28:00Z,144996806243,1449968,240791849,243611745,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,CHESTNUT ST \ SANSOME ST \ THE EMBARCADERO,34013000,Central,North Beach,3,3,37.80518341064453,-122.40343475341795,2024-12-25T16:00:00Z,2024,Dec,2024-Dec,2024-12-01
2024-02-10T10:49:00Z,2024-02-10T00:00:00Z,10:49:00,2024,Saturday,2024-02-10T12:09:00Z,136360106224,1363601,246016489,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BEAUMONT AVE \ GEARY BLVD,26932000,Richmond,Lone Mountain/USF,2,1,37.78145980834961,-122.45528411865234,2024-02-10T10:49:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-09T19:30:00Z,2024-01-09T00:00:00Z,19:30:00,2024,Tuesday,2024-01-10T01:24:00Z,135486506244,1354865,240020319,240100104,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BELGRAVE AVE \ SHRADER ST,26269000,Park,Inner Sunset,8,5,37.75960922241211,-122.44921875,2024-01-09T19:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-07-18T00:00:00Z,2024-07-18T00:00:00Z,00:00:00,2024,Thursday,2024-07-23T20:16:00Z,140957306224,1409573,246092821,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,47TH AVE \ KIRKHAM ST,27940000,Taraval,Sunset/Parkside,4,4,37.75851440429688,-122.50686645507812,2024-07-18T00:00:00Z,2024,Jul,2024-Jul,2024-07-01
